,AS OF MARCH 2025,,,,,,,,,,,,,,,,,,,
Item No.,Accession No. old,Author,Title,Subtitle,Edition,Publication,Place of Publication,Page,Dimension,Subject,Added Entry Author,Call No.,Copyright date,Remarks,ISBN,No. of Copies,MB Bar code no.,Donated by,Location,Status
207,2,Robert F. Meigs,Financial Accounting,,10th,McGraw Hill Company,United States of America,712,28 cm,Accounting,"Jan R. Williams, Susan F. Haka, Mark S. Bettner",CIR HF 5635 M492 2000,2000,,0-07-231637-3,,MAR-D-CIR-000292,,Circulation,On-Shelf
,1169,Kenton E. Ross,South-Western Fundamentals of Accounting,,7th,Thomson Learning Inc.,United States of America,449,27 cm,Accounting,"Claudia Bienies Gilbertson, Mark W. Lehman, Robert D. Hanson",CIR HF 5635 R67 2000 c.1,2000,,981-240-483-X,,MAR-D-CIR-000293,,Circulation,On-Shelf
228,1167,Kenton E. Ross,South-Western Fundamentals of Accounting,,7th,Thomson Learning Inc.,United States of America,449,27 cm,Accounting,"Claudia Bienies Gilbertson, Mark W. Lehman, Robert D. Hanson",CIR HF 5635 R67 2000 c.2,2000,,981-240-483-X,,MAR-D-CIR-000294,,Circulation,On-Shelf
229,1168,Kenton E. Ross,South-Western Fundamentals of Accounting,,7th,Thomson Learning Inc.,United States of America,449,27 cm,Accounting,"Claudia Bienies Gilbertson, Mark W. Lehman, Robert D. Hanson",CIR HF 5635 R67 2000 c.3,2000,,981-240-483-X,,MAR-D-CIR-000295,,Circulation,On-Shelf
253,3,K. Fred Skousen,Accounting,Concepts and Applications,7th,South-Western College Publishing,United States of America,533,28 cm,Accounting,"W. Steve Albrecht. James D. Stice, Earl K. Stice, Monte R. Swain",CIR HF 5635 S618 1998,1998,,0-538-87624-7,,MAR-D-CIR-000296,,Circulation,On-Shelf
204,1155,J. David Spiceland,Intermediate Accounting,,3rd,McGraw Hill Company,United Stated of America,1174,25 cm,Cooperatives and Taxation,"James F. Sepe,Lawrence A. Tomassini",CIR HF 5635 S7838 2004 c.1,2004,,0-07-125001-8,,MAR-D-CIR-000297,,Circulation,On-Shelf
208,1156,J. David Spiceland,Intermediate Accounting,,3rd,McGraw Hill Company,United States of America,1154,25 cm,Accounting,"James F. Sepe, Lawrence A. Tomassini",CIR HF 5635 S7838 2004 c.2,2004,,0-07-246613-8,,MAR-D-CIR-000298,,Circulation,On-Shelf
14,421,Carl S. Warren,Principles of Financial and Managerial Accounting,,,South-Western Publishing Co.,"Cincinnati, Ohio",1050,24 cm,Accounting,Philip E. Fess,CIR HF 5635 W37 1986,1986,,0-538-01202-1,,MAR-D-CIR-000299,The Asia Foundation,CIRCULATION,ON-SHELF
1,368,Glenn A. Welsch,Fundamentals of Financial Accounting,,5th,"Richard D. Irwin , Inc.",United States of America,958,24 cm,Accounting,Daniel G. Short,CIR HF 5635 W45 1987 c.1,1987,,0-256-03613-6,c.1,MAR-D-CIR-000300,American People,CIRCULATION,ON-SHELF
,,Glenn A. Welsch,Fundamentals of Financial Accounting,,5th,"Richard D. Irwin , Inc.",United States of America,958,29 cm,Accounting,Daniel G. Short,CIR HF 5635 W45 1987 c.2,1987,,0-256-03613-2,c.2,MAR-D-CIR-000301,American People,CIRCULATION,ON-SHELF
2,367/91:002,Glenn A. Welsch,Fundamentals of Financial Accounting,,5th,"Richard D. Irwin , Inc.",United States of America,958,24 cm,Accounting,Daniel G. Short,CIR HF 5635 W45 1987 c.3,1987,,0-256-03613-6,c.2,MAR-D-CIR-000302,American People,CIRCULATION,ON-SHELF
662,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-9",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.1,2019,,978-1-119-41353-4,1,MAR-D-CIR-000303,,Circulation,On-Shelf
663,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-10",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.2,2019,,978-1-119-41353-4,1,MAR-D-CIR-000304,,Circulation,On-Shelf
665,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-12",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.4,2019,,978-1-119-41353-4,1,MAR-D-CIR-000305,,Circulation,On-Shelf
666,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-13",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.5,2019,,978-1-119-41353-4,1,MAR-D-CIR-000306,,Circulation,On-Shelf
667,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-14",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.6,2019,,978-1-119-41353-4,1,MAR-D-CIR-000307,,Circulation,On-Shelf
668,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-15",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.7,2019,,978-1-119-41353-4,1,MAR-D-CIR-000308,,Circulation,On-Shelf
669,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-16",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.8,2019,,978-1-119-41353-4,1,MAR-D-CIR-000309,,Circulation,On-Shelf
670,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-17",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.9,2019,,978-1-119-41353-4,1,MAR-D-CIR-000310,,Circulation,On-Shelf
671,,Jerry J. Weygandt,Accounting Principles with International Financial Reporting Standards GE,,Wiley Custom Edition 1ed,John Wiley & Sons Inc.,United States of America,"24-36, F-10, I-18",29cm,Accounting Principles with International Financial Reporting Standards GE,"Paul D. Kimmel, Donald E. Keiso",MAR HF 5635 W49 2019 c.10,2019,,978-1-119-41353-4,1,MAR-D-CIR-000311,,Circulation,On-Shelf
651,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.1,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000312,,Circulation,On-Shelf
652,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.2,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000313,,Circulation,On-Shelf
653,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.3,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000314,,Circulation,On-Shelf
654,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.4,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000315,,Circulation,On-Shelf
655,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.5,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000316,,Circulation,On-Shelf
656,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.6,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000317,,Circulation,On-Shelf
657,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.7,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000318,,Circulation,On-Shelf
658,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.8,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000319,,Circulation,On-Shelf
659,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.9,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000320,,Circulation,On-Shelf
660,,Donald E. Keiso,Intermediate Accounting,,IFRS EDITION,John Wiley & Sons Inc.,Singapore,"24-66, C-4, I-22",29cm,Intermediate Accounting,"Jerry J. Weygandt, tery D. Warfield",MAR HF 5636 D66 2018 c.10,2018,includes inde and appendix --,978-1-119-37300-1,1,MAR-D-CIR-000321,,Circulation,On-Shelf
288,MAR-00006,Joe B. Hoyle,Fundamentals of Advance Accounting,,6th,Mc Graw Hill International Press,United States of America,623,28 cm,Advance Accounting,"Thomas F. Schaefer , Timothy S. Doupnik",CIR HF 5636 H693 2015,2015,,978-1-259-09559-7,,MAR-D-CIR-000322,,CIRCULATION,ON-SHELF
21,,Clyde P. Stickney,Financial Accounting,"An Introduction to Concepts, Methods, and Uses",9th,"Harcourt, Inc.",United States of America,956,26cm,Accounting,Roman L. Weil,CIR HF 5636 S85 2000,2000,,0-03-025962-2,,MAR-D-CIR-000323,,CIRCULATION,ON-SHELF
,,Ray H. Garrison,Managerial Accounting,"Concepts for Planning, Control, Decision Making",8th,Irwin McGraw Hill,United States of America,241,29cm,Managerial Accounting,Eric W. Noreen,MAR HF 5657.4 G37 1997,1997,,0-256-23569-4,,MAR-D-CIR-000324,,Circulation,On-Shelf
173,,Solita A. Frias & Consolacion L. Fajardo,Textbook in Auditing Theory,,,Goodwill Bookstore,"Metro Manila,Philippines",,25 cm,Auditing,,CIR HF 5667 F91 1994,1994,,971-11-0839-9,,MAR-D-CIR-000325,,Circulation,On-Shelf
18,420,David Campbell,Quickbooks for Profit: Making the Numbers Work,,,Osborne McGraw-Hill,California,376,23 cm,Finance,Mary Campbell,CIR HF 5679 C36 1993 c.1,1993,,0-07-881934-2,c.1,MAR-D-CIR-000326,The Asia Foundation,Circulation,On-Shelf
19,421,David Campbell,Quickbooks for Profit: Making the Numbers Work,,,Osborne McGraw-Hill,California,376,23 cm,Finance,Mary Campbell,CIR HF 5679 C36 1993 c.2,1993,,0-07-881934-2,c.2,MAR-D-CIR-000327,The Asia Foundation,Circulation,On-Shelf
203,2014-22555-01-1,"Donna Kay, MBA, PhD, CPA, CITP",Accounting Information Systems,The Crossroads of Accounting And IT,,Pearson Education Inc.,United States of America,417,28 cm,Accounting,"Ali Ovlia, MS, DM",CIR HF 5679 K36 2012,2012,,978-0-13-213252-7,,MAR-D-CIR-000328,,CIRCULATION,ON-SHELF
5,1229,"Stephen A. Moscove, Ph.D",Core Concepts of Accounting Information Systems,,8th,"C & E Publishing, Inc.",Philippines,508,26cm,Accounting,"Mark Simkin, Ph.D and Nancy Bagranoff, DBA, CPA",CIR HF 5679 M64 2003 c.1,2003,,0-471-07290-7,c.1,MAR-D-CIR-000329,,CIRCULATION,ON-SHELF
6,1227,"Stephen A. Moscove, Ph.D",Core Concepts of Accounting Information Systems,,8th,"C & E Publishing, Inc.",Philippines,508,26cm,Accounting,"Mark Simkin, Ph.D and Nancy Bagranoff, DBA, CPA",CIR HF 5679 M64 2003 c.2,2003,,0-471-07290-7,c.2,MAR-D-CIR-000330,,CIRCULATION,ON-SHELF
7,1226,"Stephen A. Moscove, Ph.D",Core Concepts of Accounting Information Systems,,8th,"C & E Publishing, Inc.",Philippines,508,26cm,Accounting,"Mark Simkin, Ph.D and Nancy Bagranoff, DBA, CPA",CIR HF 5679 M64 2003 c.3,2003,,0-471-07290-7,c.3,MAR-D-CIR-000331,,CIRCULATION,ON-SHELF
8,1225,"Stephen A. Moscove, Ph.D",Core Concepts of Accounting Information Systems,,8th,"C & E Publishing, Inc.",Philippines,508,26cm,Accounting,"Mark Simkin, Ph.D and Nancy Bagranoff, DBA, CPA",CIR HF 5679 M64 2003 c.4,2003,,0-471-07290-7,c.4,MAR-D-CIR-000332,,CIRCULATION,ON-SHELF
,,George H. Sorter,Financial Accounting,An Events and Cash Flow Approach,,McGraw-Hill Publishing Company,"New York, USA",480,24cm,1. Cash Flow - United States Accounting 2. Corportations-UNited States-Accounting,"Monroe J. Ingberman, Hillel M. Maximon",MAR HF 5681 S67 1990,1990,,0-07-059739-1,,MAR-D-CIR-000333,,Circulation,On-Shelf
212,2014-22552-01-1,Charles T. Horngren,Cost Accounting,A managerial Emphasis,14th,Pearson Education Inc.,United States of America,892,28 cm,Accounting,Srikant M. Datar & Madhav V. Rajan,CIR HF 5686 C8H59 2012,2012,,978-0-273-77985-8,,MAR-D-CIR-000334,,Circulation,On-Shelf
202,12,Charles T. Horngren,Cost Accounting,A managerial Emphasis,14th,Pearson Education Inc.,United States of America,840,28 cm,Accounting,Srikant M. Datar & Madhav V. Rajan,CIR HF 5686 C8H59 2012,2012,,978-0-13-210917-8,,MAR-D-CIR-000335,,CIRCULATION,ON-SHELF
133,2014-23412-01-1,Chris Guilding,Accounting Essentials For Hospitality Managers,,3rd,Routledge Taylor and Francis Group,United States of America,359,25 cm,Accounting,,CIR HF 5686 H75G848 2014,2014,,978-0-415-84107-8,,MAR-D-CIR-000336,,Circulation,On-Shelf
52,D-93-715c1,Margaret B. Cozzens,Mathematics with Calculus,"And Its Application toManagement,Life, and Social Sciences",,Heath and Company,United States of America,893,23 cm,Mathematics with Calculus,Richard D. Porter,CIR HF 5691 C882 1987,1987,,0-669--09366-1,,MAR-D-CIR-000337,,CIRCULATION,ON-SHELF
127,,Barbara and Stuart Strother,Living Abroad in China,Including Hong Kong and Macau,2nd,Avalon Travel,China,439,21 cm,China,,CIR HF 5691 H412 2009,2009,,,,MAR-D-CIR-000338,,CIRCULATION,ON-SHELF
,,Kermit D. Larson,Financial Accounting,,3rd,"Richard D. Irwin, Inc",United States of America,720,25cm,Financial Accounting,William W. Pyle,MAR HF 5691 L37 1986,1986,,0-256-03320-X,,MAR-D-CIR-000339,,Circulation,On-Shelf
,17,Jeffrey Slater,Practical Business Math Procedures,,7th,McGraw-Hill Irwin,"New York, America","501, D-3, IN-4",31cm,Practical Business Math Procedures,,MAR HF 5694 S43 2003,2003,,0-07-246856-4,1,MAR-D-CIR-000340,,CIrculation,On-Shelf
712,D-93-291C3,Ruth G. Newman,Communicating in Business Today,,,D.C. Heath Company,United States of America,626,25cm,Communicating in Business Today,"Marie A. Danziger, Mark Cohen",HF 5718 N554 1987,1987,2 COPIES,0-669-06344-4,1,MAR-D-CIR-000341,,Circulation,On-Shelf
712,D-93-291C6,Ruth G. Newman,Communicating in Business Today,,,D.C. Heath Company,United States of America,626,25cm,Communicating in Business Today,"Marie A. Danziger, Mark Cohen",HF 5718 N554 1987,1987,2 COPIES,0-669-06344-4,1,MAR-D-CIR-000342,,Circulation,On-Shelf
,49,Tom Gorman,Business Letters and Memos,The Complete Idiot's Guide,2nd,"Penguin Group USA, Inc.",United States of America,324,29cm,Business Letters and MEMOS Guide,,MAR HF 5718.3 G67 2005,2005,,1-59257-424-6,,MAR-D-CIR-000343,,Circulation,On-Shelf
,41,Roy W. Poe,Effective Business Reports,The McGraw-Hill Guide,,McGraw-Hill Inc.,United States of America,208,25cm,Businesss Report Writing,,MAR HF 5719 P64 1982,1982,,0-07-050341-9,,MAR-D-CIR-000344,,Circulation,On-Shelf
,394,Mina M. Johnson,Records Management,,3rd,South-Western Publishing Co.,"Cincinnati, Ohio",405,24cm,Records Management,Norman F. Kallaus,MAR HF 5736 J64 1982,1982,,0-538-11680-3,,MAR-D-CIR-000345,,,
341,,Richard Coyne,Communication Arts,Advertising Annual,,Mc Graw Hill International Press,United States of America,233,27 cm,Communication Arts,,CIR HF 5801 C55 1987,1987,,,,MAR-D-CIR-000346,,CIRCULATION,ON-SHELF
9,D-93-607C6,Micahel L. Rithschild,Advertising,From Fundamentals of Strategies,,D.C. Health and Company,Canada,776,26 cm,Advertising,,CIR HF 5827 R847 1987,1987,,0-669-07213-3,,MAR-D-CIR-000347,American People,CIRCULATION,ON-SHELF
,D-93-260C4,Micahel L. Rithschild,Advertising,From Fundamentals of Strategies,,D.C. Health and Company,Canada,776,26 cm,Advertising,,CIR HF 5827 R847 1987,1987,,0-669-07213-3,,MAR-D-CIR-000348,American People,CIRCULATION,ON-SHELF
461,,Vern Tepstra,International Dimensions of Marketing,,,"Wadsworth, Inc., Belmont, California",United States of America,186,22 cm,"Export Marketing, Marketing",David A. Ricks,CIR HF 10095 R53 1982,1982,,0-534-01047-4,1,MAR-D-CIR-000349,The Asia Foundation Philippines,CIRCULATION,ON-SHELF
280,6,Peter Marber,From Third World to World Class,The Future of Emerging Markets in the Global Economy,1st,Perseus Books,United States of America,272,24 cm,World Class,,CIR HF 14185 M37 1998,1998,,0-7382-0066-2,,MAR-D-CIR-000350,,CIRCULATION,ON-SHELF
272,,Jeffrey J. Fox,Don’t Sent a Resume,And Other Contrarion Rules to Help Land a Great Job,1st,New York Publication,United States of America,172,19 cm,Job hunting,,CIR HF 53827 F68 2001,2001,,0-7868-6596,,MAR-D-CIR-000351,,CIRCULATION,ON-SHELF
249,396,"E. Jerome McCarthy,",Basic Marketing,,10th,Richard D. Irwin Inc.,United States of America,734,25 cm,Marketing,William D. Perreault,CIR HF 54153 M33 1987,1987,,0-256-06865-8,,MAR-D-CIR-000352,Asia Foundation,Circulation,On-Shelf
233,,Perfecto S. Sison,Personnel and Human Resources Management,,,Rex Printing Company Inc,"Manila,Philippines",584,25 cm,Human Resource,,CIR HF 55492P S623 1991,1991,,971-23-1002-7,,MAR-D-CIR-000353,,Circulation,On-Shelf
327,2015-23989-01-1,International Institute of Management & Techonology Studies,Compensation Management,,,A Genius Group Global Initiative,United Arab Emirates,169,26 cm,Compensation Management,,CIR HF 55495 C67 2013,2013,,978-93-82669-34-0,,MAR-D-CIR-000354,,CIRCULATION,ON-SHELF
134,2014-22611-01-1,George T. Milkovich,Compensation,,10th,McGraw Hill International,United States of America,689,23 cm,Compensation,"Jerry M. Newman,Barry Gerhart",CIR HF 55495 C67M54 2011,2011,,978-007-128945-0,,MAR-D-CIR-000355,,Circulation,On-Shelf
301,2014-22376-01-1,Peter C. Brewer,Introduction to Managerial Accounting,,5th,Mc Graw Hill International Press,United States of America,694,28 cm,Managerial Accounting,"Ray H. Garrison,Eric W. Noreen",CIR HF 56574 B74 2010,2010,,978-0-07-018191-5,,MAR-D-CIR-000356,,CIRCULATION,ON-SHELF
295,1291,Calvin Engler,Managerial Accounting,,3rd,Mc Graw Hill International Press,United States of America,998,26 cm,Managerial Accounting,,CIR HF 56574 E544 1993,1993,,0-256-10246-5,,MAR-D-CIR-000357,Asia Foundation,CIRCULATION,ON-SHELF
210,MAR-00003,Ray H. Garrison,Managerial Accounting,,2nd,McGraw Hill Company,United States of America,969,28 cm,Accounting,"Eric W. Noreen, Peter C. Brewer, Nam Sang Cheng, Katherine C.K. Yuen",CIR HF 56574 G37 2015,2015,,978-1-259-01182-5,,MAR-D-CIR-000358,,Circulation,On-Shelf
308,93-3520,Ricardo M. Harina,Management Advisory Services,,,National Book Store,"Manila, Philippines",312,22 cm,Management Advisory,,CIR HF 56574 H282 1992,1992,,971-08-4961-1,,MAR-D-CIR-000359,,CIRCULATION,ON-SHELF
20,25,James Jiambalvo,Managerial Accounting,,,"John Wiley & Sons, Inc.",United States of America,414,26cm,Accounting,,CIR HF 56574 J53 2001,2001,,0-471-23823-6,,MAR-D-CIR-000360,,CIRCULATION,ON-SHELF
239,67678,Philip Kotler,Marketing Management,"Analysis,Planning and Control",5th,Prentice-Hall Inc.,United States of America,794,26 cm,Management,,CIR HF 541513 K68 1984,1984,,971-08-3775-3,,MAR-D-CIR-000361,,Circulation,On-Shelf
